WD_YM,UTIZN_CO_APRVNO,CALT_METH_NM,WD_BANKCD,DPOST_BANKCD,TRNSR_REQ_AMT
201902,20000066,익일정산,SHK,KYG,1000
201901,12000326,익일정산,HZO,BVI,526449
201902,12001112,익일정산,RII,SHK,209723
201901,15201342,익일정산,EEB,HZO,1000
201901,21000070,익일정산,QDF,QDF,221500
201901,12000717,익일정산,CVN,SHK,1751266
201901,12000063,익일정산,IEK,SHK,46679359
201901,14000915,익일정산,VEA,CVN,28160401
201901,21900149,익일정산,IUR,SHK,1095953
201901,15200020,익일정산,EEB,JVP,1060400
201901,15201342,익일정산,JVP,RII,1000
201901,12000205,익일정산,IUR,SHK,2136371
201901,15201342,익일정산,JVP,XIE,2029423
201901,21900035,익일정산,VEA,CVN,32960667
201901,12000838,익일정산,JVP,CVN,12904296
201901,20000374,익일정산,CVN,SHK,1146383
201901,17000338,익일정산,JVP,FYT,2393841
201901,14001846,익일정산,EEB,BVI,1001947
201901,14001569,익일정산,TGT,SHK,1000
201901,15600011,익일정산,GPM,BVI,189275385
201901,12000696,익일정산,IEK,VEA,1370086
201901,17000345,익일정산,ZDD,BVI,1252661
201901,14000517,익일정산,KYG,HZO,353009
201901,14001770,익일정산,IUR,FLX,11890637
201901,15201342,익일정산,KYG,XIE,1066903
201901,12000672,익일정산,KYG,SHK,17250001
201901,12001288,익일정산,JVP,VEA,7518941
201901,17000262,익일정산,KYG,BVI,42431736
201901,15600011,익일정산,SHK,BVI,1066713
201901,51000001,익일정산,KYG,FYT,845750
201901,15201155,익일정산,GPM,CVN,1000
201901,50000001,익일정산,AHN,KYG,1000
201901,17000404,익일정산,ZVX,SHK,130251
201901,12000610,익일정산,QDF,VEA,2003577
201902,12000364,익일정산,HZO,IEK,1000
201901,22000091,익일정산,TGT,BVI,2381588
201901,50000001,익일정산,IUR,KYG,1000
201901,14001493,익일정산,JVP,FYT,34708122
201902,12001288,익일정산,FYT,VEA,5481258
201901,12000063,익일정산,VEA,CVN,11206985
201901,26000013,익일정산,JVP,VEA,11272491
201901,15201342,익일정산,KYG,ZDD,1000
201901,18000010,익일정산,QDF,VEA,342275
201901,15201380,익일정산,KYG,CVN,1779024
201901,14001943,익일정산,HZI,SHK,12741183
201901,21000056,익일정산,JVP,BVI,13327944
201901,12000032,익일정산,JVP,ZVX,2990550
201901,15200314,익일정산,QDF,SHK,2957251
201901,14001185,익일정산,IDN,BVI,1000
201901,14001770,익일정산,AHN,ZVX,1000
201901,12000627,익일정산,QDF,BVI,10792900
201901,12001295,익일정산,JVP,CVN,11887002
201901,12001316,익일정산,CVN,VEA,46799585
201901,20000239,익일정산,HZO,IEK,1000
201901,50000001,익일정산,KYG,CVN,1000
201901,20000211,익일정산,IEK,SHK,1794615
201901,12000672,익일정산,SMH,VEA,2608366
201901,12000340,익일정산,JVP,CVN,1000
201901,17000345,익일정산,FYT,JVP,3210607
201901,14001251,익일정산,HZO,IEK,2680000
201901,14001251,익일정산,VEA,VEA,41704524
201901,21900329,익일정산,SCD,BVI,1029749
201901,21000063,익일정산,QDF,SHK,13730689
201901,12001309,익일정산,EEB,BVI,1629883
201901,12000153,익일정산,VEA,BVI,1421671
201901,15201342,익일정산,KYG,HZO,144867
201901,20000374,익일정산,IEK,JVP,13590365
201901,15201456,익일정산,VEA,VEA,1833202
201901,15201245,익일정산,FLX,BVI,524398
201901,12000333,익일정산,SHK,RII,1248824
201901,15201252,익일정산,EEB,EEB,1000
201901,17000231,익일정산,NXL,BVI,259732
201902,11001212,익일정산,NXL,SHK,266922
201901,12000032,익일정산,JVP,FLX,1000
201901,14001365,익일정산,VEA,CVN,39788882
201901,12000018,익일정산,AHN,JVP,1000
201901,15300238,익일정산,VEA,SHK,384636
201901,12001354,익일정산,TGT,IEK,1000
201901,17000345,익일정산,FYT,BVI,45874259
201901,20000066,익일정산,FYT,BVI,1597799
201901,17000013,익일정산,EEB,SHK,3215382
201901,20000011,익일정산,RII,SHK,2102566
201901,14001701,익일정산,KYG,IEK,1192327
201901,15201342,익일정산,JVP,JVP,2633927
201901,17000338,익일정산,EEB,CVN,2450379
201902,12000942,익일정산,HZI,CVN,94528870
201901,15201342,익일정산,CAZ,CBX,1000
201901,59000001,익일정산,IUR,KYG,504413
201901,14001787,익일정산,KYG,KYG,341745
201901,15200141,익일정산,FYT,BVI,6285714
201901,14001185,익일정산,IEK,CVN,709374
201902,20000028,익일정산,EEB,IEK,58573440
201901,15600011,익일정산,IEK,BVI,53728189
201901,50000001,익일정산,TGT,EEB,1000
201901,12000063,익일정산,JVP,BVI,1000
201901,51000001,익일정산,HQI,BVI,1950011
201901,20000035,익일정산,CVN,RII,1587895
201901,12000997,익일정산,JVP,VEA,1000
201901,15201342,익일정산,VEA,CVN,9562558
201901,15201342,익일정산,IDN,XIE,949600
201902,17000338,익일정산,BVI,VEA,10943621
201902,12000333,익일정산,NXL,KYG,8996134
201902,15201342,익일정산,EEB,AHN,1000
201901,15600042,익일정산,AHN,VEA,48638
201902,21000070,익일정산,PNA,IEK,1000
201901,14001417,익일정산,HZI,BVI,26640110
201901,12000032,익일정산,KYG,RII,1597057
201901,14000801,익일정산,CAZ,SHK,1000
201902,12000267,익일정산,AHN,KYG,1000
201901,12000056,익일정산,IUR,CVN,1711567
201901,17000345,익일정산,HZO,JVP,2112820
201901,15201380,익일정산,HZI,VEA,35168264
201901,11001298,익일정산,SMH,BVI,1505652
201901,15201276,익일정산,XIE,SHK,3072417
201901,15201342,익일정산,KYG,CVN,1000
201901,14001635,익일정산,IEK,JVP,157815132
201901,15201162,익일정산,KYG,BVI,1714074
201901,15700018,익일정산,CVN,RII,1000
201901,12001295,익일정산,JVP,SHK,1000
201901,15200255,익일정산,VEA,QDF,570743363
201901,11000097,익일정산,VEA,CVN,1000
201901,20000222,익일정산,IEK,HZI,29519520
201902,17000390,익일정산,CAZ,SHK,1115762
201901,11001212,익일정산,IEK,IEK,1000
201902,11001298,익일정산,ZDD,SHK,1598760
201901,12000911,익일정산,AHN,VEA,1000
201901,12000281,익일정산,VEA,BVI,34052299
201901,50000001,익일정산,CVN,HZI,2548444
201901,15201380,익일정산,IEK,BVI,46666
201901,50000001,익일정산,SHK,IUR,1000
201901,12001257,익일정산,SCD,BVI,9851
201901,12000883,익일정산,CVN,VEA,766132
201901,12001309,익일정산,IUR,JVP,1529944
201901,59000001,익일정산,JVP,CVN,156236
201902,12000032,익일정산,HZI,FLX,29847168
201902,14000690,익일정산,AHN,IEK,1000
201901,14001943,익일정산,HZO,XIE,1000
201901,15200099,익일정산,IEK,CVN,1000
201901,15201342,익일정산,ZVX,TGT,1000
201901,15201342,익일정산,AHN,JVP,737743
201901,15200013,익일정산,ZDD,VEA,1000
201901,12000153,익일정산,HZO,VEA,1000
201902,15201342,익일정산,EEB,TGT,1122480
201901,11000741,익일정산,JVP,CVN,461759
201901,12001008,익일정산,TGT,SHK,3342551
201901,20000011,익일정산,CAZ,SHK,2432728
201901,15201214,익일정산,JVP,BVI,1069162
201901,22000226,익일정산,JVP,JVP,21220
201901,14000797,익일정산,VEA,CVN,4839634
201902,12000582,익일정산,BVI,IEK,32148484
201902,15201155,익일정산,CVN,HZI,1000
201901,12000032,익일정산,FLX,BVI,1000
201901,15201342,익일정산,HZO,HZO,191862
201901,15200279,익일정산,PNA,BVI,1000
201901,12000731,익일정산,JVP,VEA,2421255
201901,12000568,익일정산,CBX,VEA,19727555
201901,15201342,익일정산,SHK,CVN,685687
201901,53000001,익일정산,HZO,SHK,1000
201901,17000231,익일정산,KYG,BVI,837678
201901,11900111,익일정산,CAZ,IEK,1000
201901,12000911,익일정산,JVP,SHK,97258542
201901,51000001,익일정산,KYG,CAZ,366802
201901,17000383,익일정산,IUR,IEK,1000
201901,20000042,익일정산,CVN,BVI,14473740
201901,15200466,익일정산,RBR,IEK,1145563
201902,12000018,익일정산,JVP,VEA,13066471
201901,14001936,익일정산,IUR,BVI,15962726
201901,12000942,익일정산,JVP,SHK,1026515
201901,14001770,익일정산,ZDD,SHK,949947
201901,15200110,익일정산,SHK,BVI,24160043
201901,12000018,익일정산,AHN,BVI,912081
201901,14001770,익일정산,SHK,VEA,146444
201902,17000390,익일정산,ZVX,SHK,198086
201901,14001310,익일정산,SCD,CVN,32077051
201901,15201342,익일정산,KYG,HZO,1000
201901,15201342,익일정산,ZVX,CAZ,1000
201901,14001846,익일정산,JVP,AHN,1000
201901,20000222,익일정산,VEA,BVI,40830942
201901,15201342,익일정산,IUR,KYG,1000
201901,53000001,익일정산,KYG,JVP,2252325
201901,12001378,익일정산,CAZ,VEA,10386383
201901,15201155,익일정산,CBX,VEA,2311071
201901,12000298,익일정산,IUR,JVP,8561333
201901,12000032,익일정산,JVP,FYT,38893807
201901,15600011,익일정산,JOR,JVP,2448586
201901,17000338,익일정산,FYT,VEA,1000
201901,17000279,익일정산,JVP,CVN,9802658
201901,14000801,익일정산,CAZ,CVN,50051801
201901,17000262,익일정산,SCD,BVI,1555263
201901,12001112,익일정산,ZDD,BVI,941170
201901,21900374,익일정산,JVP,JVP,2179314
201901,12000032,익일정산,SHK,QDF,14865068
201901,15201342,익일정산,KYG,CAZ,256797
201901,11001298,익일정산,KYG,IEK,1000
201901,50000001,익일정산,KYG,ZDD,1000
201902,53000001,익일정산,SCD,BVI,182565
201901,14001943,익일정산,KYG,SHK,681767
201901,14001628,익일정산,GPM,BVI,874825
201901,17000345,익일정산,IEK,SHK,1688525
201901,21000056,익일정산,JVP,BVI,2337205
201901,12000267,익일정산,VEA,SHK,35402767
201901,12000371,익일정산,BVI,BVI,14964310
201901,15200369,익일정산,ZFS,BVI,2091854
201901,17000127,익일정산,ZVX,SHK,11537985
201901,11000710,익일정산,ZVX,CVN,2183634
201901,12000032,익일정산,HZI,JVP,7574505
201901,12000243,익일정산,FYT,QDF,1365679
201901,11001184,익일정산,IEK,VEA,3461217
201901,15300456,익일정산,IEK,IEK,1698180
201901,11001063,익일정산,HZO,VEA,675199
201901,12000793,익일정산,HZI,VEA,970462
201901,12000627,익일정산,CVN,CVN,36130236
201902,21900149,익일정산,IUR,VEA,1670227
201901,15201245,익일정산,KYG,JVP,92209131
201901,50000001,익일정산,FYT,CVN,443506
201901,15201245,익일정산,XIE,SHK,1000
201901,12000340,익일정산,KYG,BVI,2719712
201901,12000717,익일정산,RBR,BVI,1368724
201901,15201342,익일정산,JVP,JVP,2049047
201902,12000700,익일정산,JVP,SHK,13527035
201901,15201342,익일정산,CVN,ZVX,3062854
201901,12000018,익일정산,CVN,FYT,8048924
201901,12000665,익일정산,IEK,CVN,7660824
201901,53000001,익일정산,AHN,JVP,1456689
201901,15201342,익일정산,KYG,QDF,394689
201901,53000001,익일정산,CVN,JVP,2570279
201901,11001212,익일정산,KYG,VEA,1004949
201902,15200262,익일정산,HQI,KYG,34292068
201901,11001184,익일정산,ZDD,SHK,2183932
201901,51000001,익일정산,VEA,CVN,9757868
201901,12000032,익일정산,JVP,IEK,64443770
201901,12000717,익일정산,BVI,VEA,786404
201901,14001251,익일정산,AHN,KYG,1000
201901,12000520,익일정산,JVP,IEK,1000
201901,14000780,익일정산,TGT,CVN,1000
201901,53000001,익일정산,KYG,JVP,754515
201901,12001385,익일정산,CBX,BVI,15022534
201901,12001288,익일정산,IUR,SHK,8946439
201901,17000390,익일정산,CAZ,ZVX,1076851
201901,12001219,익일정산,CVN,VEA,27690467
201901,12000333,익일정산,SHK,IUR,17312130
201901,18000010,익일정산,JOR,BVI,1000
201901,17000352,익일정산,JVP,IEK,1147242
201902,15201342,익일정산,BVI,ZVX,37226007
201901,15200127,익일정산,BVI,JVP,44097471
201901,14001590,익일정산,VEA,IEK,2099682
201901,15201342,익일정산,JVP,ZDD,1000
201902,11001212,익일정산,QOB,JVP,2785572
201901,52000001,익일정산,GPM,CVN,1000
201901,50000001,익일정산,AHN,IUR,1000
201901,20000042,익일정산,QDF,BVI,162776
201901,51000001,익일정산,JOR,BVI,1846242
201901,12000603,익일정산,VEA,IEK,1000
201901,17000411,익일정산,RLM,BVI,36529632
201901,15201342,익일정산,IEK,XIE,1235457
201901,17000255,익일정산,JVP,IEK,917135
201901,51000001,익일정산,CAZ,FYT,2003915
201901,17000286,익일정산,GPM,IEK,541551
201901,50000001,익일정산,KYG,AHN,741346
201901,20000246,익일정산,CVN,SHK,1000
201901,17000262,익일정산,AHN,SHK,818657
201901,20000149,익일정산,IUR,SHK,1445354
201901,15201342,익일정산,KYG,HZO,925770
201901,20000419,익일정산,VEA,VEA,4871930
201901,15300359,익일정산,SHK,IEK,6969005
201901,12000032,익일정산,VEA,ZVX,1887693
201901,11000699,익일정산,JVP,VEA,14505531
201901,15201401,익일정산,SHK,CVN,8152195
201901,14001846,익일정산,XIE,BVI,1687267
201901,12000032,익일정산,SHK,ZVX,3448307
201901,15200262,익일정산,TGT,BVI,4044328
201901,15300342,익일정산,ZVX,JVP,7573747
201901,50000001,익일정산,IUR,KYG,484447
201901,12000395,익일정산,BVI,SHK,1708834
201902,50000001,익일정산,EEB,SHK,7010854
201901,20000042,익일정산,JVP,BVI,34363472
201901,21900149,익일정산,CVN,IEK,31124327
201901,17000013,익일정산,JOR,BVI,9269077
201901,17000321,익일정산,SCD,SHK,1947874
201901,15200279,익일정산,VEA,CVN,32553153
201901,20000419,익일정산,CAZ,IEK,1000
201901,15200369,익일정산,IUR,BVI,15289237
201902,15201342,익일정산,CAZ,AHN,1000
201901,14001268,익일정산,IDN,KYG,826359
201901,21900170,익일정산,ZVX,SHK,1516209
201901,14001943,익일정산,JVP,CVN,3121304
201901,15201342,익일정산,KYG,TGT,271632
201901,12000641,익일정산,CVN,FLX,4193701
201901,17000134,익일정산,VEA,CVN,1629493
201901,12000267,익일정산,VEA,VEA,602074
201901,12000032,익일정산,VEA,VEA,10732613
201901,12000153,익일정산,VEA,IEK,720272
201902,17000473,익일정산,SHK,IEK,1006470
201901,11001298,익일정산,EEB,CVN,1000
201901,12000236,익일정산,ZFS,JVP,1000
201901,12000786,익일정산,VEA,VEA,1864497
201902,12000032,익일정산,JVP,CVN,10527107
201901,15200369,익일정산,IEK,IUR,643201
201901,17000321,익일정산,KYG,SHK,265710
201901,12000032,익일정산,CVN,VEA,1103297
201901,12000326,익일정산,QDF,BVI,15611097
201901,14001822,익일정산,IEK,KYG,11103656
201901,15600042,익일정산,IUR,SHK,620065
201901,14001251,익일정산,JVP,IEK,773163
201901,12001039,익일정산,IEK,IEK,12808725
201901,15201155,익일정산,RII,SHK,1090253
201901,15300373,익일정산,HQI,IEK,10415504
201902,12000319,익일정산,HZI,IEK,10912100
201901,23000029,익일정산,HZI,IEK,27029883
201901,12000205,익일정산,TGT,SHK,50739582
201902,15200172,익일정산,VEA,IEK,39973250
201901,15201418,익일정산,ZFS,CVN,1000
201902,21900170,익일정산,JVP,FLX,1648511
201901,50000001,익일정산,SHK,VEA,111691
201902,14001275,익일정산,FLX,BVI,3620333
201901,15201342,익일정산,KYG,XIE,1181476
201901,15201342,익일정산,HZI,CBX,3343834
201901,21000032,익일정산,KYG,JVP,1521794
201901,50000001,익일정산,IEK,BVI,1000
201901,12000627,익일정산,IUR,CVN,639852
201902,21900170,익일정산,HZI,VEA,12809220
201901,20000035,익일정산,VEA,IEK,459825
201902,12000973,익일정산,QDF,CVN,10415849
201901,20000350,익일정산,VEA,BVI,1000
201901,50000001,익일정산,AHN,IUR,1000
201901,53000001,익일정산,RII,RII,13737555
201901,12000700,익일정산,VEA,BVI,12914453
201901,15200321,익일정산,VEA,VEA,8872276
201901,12000388,익일정산,BVI,IEK,12768382
201901,14001846,익일정산,AIG,BVI,419871
201902,21900260,익일정산,FLX,BVI,1468887
201901,12001295,익일정산,ZDD,SHK,1423324
201901,14001365,익일정산,CVN,FYT,1589407
201902,50000001,익일정산,FYT,EEB,1000
201901,12001385,익일정산,CVN,VEA,9189632
201901,51000001,익일정산,KYG,IEK,1000
201902,51000001,익일정산,ZDD,BVI,1000
201901,12000018,익일정산,ZVX,IEK,26230567
201901,12000122,익일정산,SHK,IEK,6327073
201901,12000032,익일정산,RII,FLX,1837805
201901,11000710,익일정산,CVN,IEK,991902
201901,12000298,익일정산,IDN,BVI,27156096
201901,21900170,익일정산,RII,VEA,1987760
201902,12000032,익일정산,SHK,QDF,1833499
201901,12000333,익일정산,CAZ,IEK,783535
201902,20000066,익일정산,FLX,ZVX,298289
201901,20000132,익일정산,EEB,BVI,62824
201901,12000032,익일정산,QDF,FLX,13244546
201901,12000814,익일정산,HZI,CVN,6771995
201901,14000915,익일정산,RBR,IEK,2746712
201901,12001257,익일정산,XIE,EEB,2515513
201901,50000001,익일정산,JVP,IUR,1000
201901,12001385,익일정산,IUR,KYG,1000
201901,50000001,익일정산,QDF,HZI,533946
201901,50000001,익일정산,HZO,IUR,1000
201901,12001240,익일정산,VEA,CVN,23145938
201901,17000345,익일정산,HZO,CVN,1000
201901,12000641,익일정산,BVI,CVN,1140527
201901,20000118,익일정산,ZDD,BVI,2647397
201901,14001538,익일정산,VEA,CVN,48186649
201901,12001295,익일정산,QDF,ZVX,39506553
201901,20000066,익일정산,FYT,IEK,1487200
201901,14001642,익일정산,QDF,SHK,4238079
201901,15201342,익일정산,ZDD,ZDD,1000
201902,15300425,익일정산,IEK,SHK,14148
201901,14000690,익일정산,SHK,CVN,5619146
201901,53000001,익일정산,SHK,IEK,1000
201901,12000357,익일정산,JVP,CBX,2787106
201902,50000001,익일정산,HZO,IUR,1000
201901,14001666,익일정산,IUR,CVN,1000
201901,15201342,익일정산,IEK,XIE,4384
201901,14001365,익일정산,CVN,FYT,455419
201901,59000001,익일정산,KYG,EEB,1000
201901,15201342,익일정산,KYG,HZO,1000
201901,17000307,익일정산,CVN,VEA,24086762
201901,12000122,익일정산,QDF,SHK,41387363
201901,17000338,익일정산,ZDD,BVI,1213573
201902,12001257,익일정산,VEA,VEA,65528235
201901,17000352,익일정산,ZVX,CVN,1428134
201901,20000253,익일정산,IDN,HZI,13423295
201901,14001787,익일정산,IDN,HZO,367541
201902,15201380,익일정산,ZVX,SHK,2508489
201901,50000001,익일정산,AHN,KYG,88683
201901,14001310,익일정산,WHF,VEA,593960
201902,14001251,익일정산,IEK,IEK,736000
201901,20000381,익일정산,BVI,CVN,2041348
201901,20000066,익일정산,QDF,HZO,1000
201901,20000011,익일정산,VEA,CVN,789738
201901,12000672,익일정산,JVP,VEA,5990716
201901,17000338,익일정산,EEB,SHK,9656670
201901,15201342,익일정산,KYG,TGT,1293274
201901,50000001,익일정산,FYT,BVI,670798532
201901,21900170,익일정산,CAZ,JVP,22496
201901,17000262,익일정산,GPM,CVN,1000
201901,17000262,익일정산,JOR,BVI,191406
201901,12000364,익일정산,BVI,VEA,46417724
201901,50000001,익일정산,AHN,HZI,1629138
201901,12000032,익일정산,IUR,XIE,311108
201902,12001361,익일정산,TGT,XIE,1000
201901,14000517,익일정산,VEA,VEA,188600
201901,15201342,익일정산,KYG,ZDD,1000
201901,12000696,익일정산,JOR,BVI,1000
201901,21000018,익일정산,EEB,CVN,405233
201901,14000043,익일정산,IUR,CVN,1878031
201901,15200525,익일정산,CAZ,SHK,1371481
201901,15201269,익일정산,VEA,VEA,132809
201901,15700018,익일정산,JVP,VEA,11029188
201901,12000032,익일정산,IEK,IEK,16825726
201901,26000013,익일정산,HZI,CVN,1587978
201901,12000122,익일정산,HZI,IEK,1000
201901,15201342,익일정산,TGT,CVN,1788600
201901,12001309,익일정산,RLM,RII,603803
201901,14001770,익일정산,VEA,SHK,10306235
201901,21900035,익일정산,CVN,VEA,117696
201901,14000915,익일정산,HZI,IEK,9335806
201901,20000222,익일정산,JVP,SHK,1404227
201901,14001628,익일정산,AHN,SHK,14518784
201901,15200262,익일정산,VEA,BVI,20282
201902,12000063,익일정산,HZI,JVP,96323204
201901,20000028,익일정산,FYT,CVN,399264
201901,11001212,익일정산,BVI,BVI,40065420
201902,59000001,익일정산,KYG,CAZ,1111908
201901,15200594,익일정산,IUR,VEA,1000
201901,50000001,익일정산,SHK,HZI,2297943
201901,15201342,익일정산,CVN,XIE,784309
201901,15300425,익일정산,RII,RII,27653790
201901,15201342,익일정산,KYG,TGT,130300
201902,17000286,익일정산,SCD,SHK,1000
201902,17000262,익일정산,HZO,XIE,1561696
