BASE_YM,HNDE_BANKCD,TRAN_TYE_NM,TRAN_AMT
202106,FYT,현금입금,45481278000
202106,XIE,현금지급/현금서비스,9187040000
202106,CVN,기타,196599000
202106,GPM,현금입금,2112366000
202107,XIE,계좌이체,16876170000
202107,NXL,현금입금,14344411000
202107,HZO,현금지급/현금서비스,86298610000
202107,AIG,현금지급/현금서비스,27210000
202107,RII,계좌이체,196239506000
202107,GPM,현금입금,2168587000
202107,JVP,현금입금,68623336000
202107,TGT,계좌이체,3027681000
202107,TGT,현금입금,619158000
202107,IEK,현금입금,172675680000
202107,HZO,기타,106265000
202107,ZVX,현금지급/현금서비스,21421420000
202107,SHK,현금입금,134825313000
202107,MIQ,현금입금,464816000
202107,XIE,지로납부,1664676000
202107,SHK,기타,128967000
202107,IUR,현금입금,188355319000
202107,KFW,현금지급/현금서비스,160830000
202107,IEK,지로납부,137919482000
202107,CVN,기타,154897000
202107,QDF,기타,31138000
202107,IGI,계좌이체,272554000
202107,EEB,현금지급/현금서비스,249589330000
202107,IGI,현금지급/현금서비스,61700000
202107,BVI,계좌이체,1058322357000
202107,KPQ,현금지급/현금서비스,231806240000
202107,VEA,현금지급/현금서비스,225132520000
202107,HZI,현금지급/현금서비스,902995830000
202107,HZI,지로납부,436944501000
202107,CVN,현금지급/현금서비스,243715820000
202107,VEA,계좌이체,1130998587000
202107,IEK,현금지급/현금서비스,430452680000
202107,JVP,계좌이체,818710684000
202107,AIG,현금입금,1614000
202107,FLX,기타,5827000
202107,BVI,기타,173631000
202107,CAZ,지로납부,20935418000
202107,VEA,지로납부,332344798000
202107,HZI,계좌이체,4977703565000
202107,EEB,계좌이체,661525362000
202107,BVI,지로납부,132304836000
202107,ZVX,현금입금,11688075000
202107,SHK,현금지급/현금서비스,395360130000
202107,QDF,계좌이체,420158878000
202107,IEK,계좌이체,1760398333000
202107,CVN,현금입금,77464921000
202107,HZI,현금입금,345964787000
202107,CBX,계좌이체,10600000000
202107,KFW,현금입금,49150000
202107,PNA,지로납부,2000
202107,FLX,계좌이체,42291766000
202107,CAZ,계좌이체,576250409000
202107,CAZ,현금입금,88955102000
202107,BVI,현금입금,115598063000
202107,FYT,계좌이체,280890681000
202107,XIE,현금입금,1771095000
202107,FYT,현금입금,45246356000
202107,CAZ,기타,141852000
202107,KYG,현금입금,10661444000
202107,GPM,계좌이체,24502698000
202107,RII,현금입금,31953883000
202107,GPM,현금지급/현금서비스,5919590000
202107,XIE,현금지급/현금서비스,8693230000
202107,FLX,지로납부,1568046000
202107,QDF,현금입금,37184557000
202107,HZI,기타,2456230000
202107,QDF,현금지급/현금서비스,69979310000
202107,FYT,기타,22388000
202107,IEK,기타,62595000
202107,PNA,현금지급/현금서비스,70500000
202107,EEB,기타,14754000
202107,IGI,현금입금,15306000
202107,PNA,현금입금,28706000
202107,TGT,지로납부,43182000
202107,GPM,지로납부,202241000
202107,PNA,계좌이체,652820000
202107,SCD,계좌이체,6559482000
202107,RII,지로납부,19202973000
202107,QOB,계좌이체,111738000
202107,JVP,기타,128205000
202107,AIG,계좌이체,1820064000
202107,HQI,계좌이체,448920000
202107,ZDD,기타,19229000
202107,TGT,현금지급/현금서비스,1426890000
202107,ZDD,현금입금,5150713000
202107,ZDD,지로납부,11129924000
202107,NXL,계좌이체,6993023000
202107,VEA,기타,572263000
202107,SCD,현금지급/현금서비스,1232310000
202107,NXL,현금지급/현금서비스,979620000
202107,HZO,지로납부,13300286000
202107,AHN,계좌이체,3219947000
202107,FLX,현금입금,5345580000
202107,MIQ,계좌이체,1338952000
202107,MIQ,현금지급/현금서비스,1012280000
202107,KFW,계좌이체,93407000
202107,FLX,현금지급/현금서비스,8176710000
202107,SCD,지로납부,180000
202107,FYT,현금지급/현금서비스,101720270000
202107,SHK,지로납부,286113660000
202107,FYT,지로납부,31483874000
202107,KYG,계좌이체,84652007000
202107,JVP,현금지급/현금서비스,170563880000
202107,CAZ,현금지급/현금서비스,205566160000
202107,CVN,지로납부,97504561000
202107,MIQ,지로납부,3573000
202107,ZVX,계좌이체,124868748000
202107,JVP,지로납부,168887712000
202107,QDF,지로납부,129551696000
202107,ZDD,현금지급/현금서비스,11945950000
202107,SCD,현금입금,50479805000
202107,EEB,현금입금,93883831000
202107,KYG,현금지급/현금서비스,33100250000
202107,IUR,지로납부,21629209000
202107,KYG,지로납부,7713340000
202107,EEB,지로납부,26384091000
202107,NXL,지로납부,38000
202107,RII,현금지급/현금서비스,59666440000
202107,VEA,현금입금,73912425000
202107,ZDD,계좌이체,54703064000
202107,ZVX,지로납부,17735770000
202107,BVI,현금지급/현금서비스,312216060000
202107,CVN,계좌이체,765836529000
202107,HZO,계좌이체,203368893000
202107,SHK,계좌이체,942155674000
202107,IUR,현금지급/현금서비스,481939990000
202107,IUR,계좌이체,1153787140000
202107,HZO,현금입금,29531935000
202108,AIG,계좌이체,2349604000
202108,QDF,기타,19807000
202108,JVP,기타,132996000
202108,FYT,기타,35249000
202108,PNA,계좌이체,437108000
202108,MIQ,현금입금,464482000
202108,IGI,현금지급/현금서비스,52810000
202108,IEK,기타,54496000
202108,IGI,현금입금,30445000
202108,FLX,기타,6428000
202108,EEB,기타,13584000
202108,GPM,지로납부,265544000
202108,CAZ,기타,178720000
202108,RII,지로납부,8697510000
202108,KYG,계좌이체,88846085000
202108,SCD,계좌이체,7522840000
202108,FLX,현금입금,5137722000
202108,JVP,현금지급/현금서비스,160721290000
202108,EEB,현금입금,94028198000
202108,HZI,계좌이체,4854080557000
202108,CBX,계좌이체,10600000000
202108,SCD,지로납부,150000
202108,JFG,계좌이체,32100000
202108,KFW,현금지급/현금서비스,113340000
202108,KFW,현금입금,47410000
202108,MIQ,지로납부,807000
202108,QOB,계좌이체,119227000
202108,ZDD,기타,22957000
202108,PNA,현금입금,23989000
202108,HQI,계좌이체,413080000
202108,AIG,현금지급/현금서비스,6410000
202108,IEK,계좌이체,1739732010000
202108,TGT,계좌이체,3174020000
202108,HZI,현금지급/현금서비스,882251210000
202108,BVI,계좌이체,1036054627000
202108,CAZ,지로납부,8826533000
202108,QDF,계좌이체,414256713000
202108,KYG,지로납부,2638087000
202108,ZVX,현금입금,11617913000
202108,CAZ,계좌이체,565107478000
202108,HZO,현금입금,29531392000
202108,HZO,현금지급/현금서비스,83016790000
202108,SHK,현금지급/현금서비스,368667120000
202108,SHK,현금입금,134542341000
202108,JVP,계좌이체,800234329000
202108,IUR,지로납부,10105523000
202108,EEB,지로납부,21617476000
202108,SHK,지로납부,176977056000
202108,CVN,현금입금,77737301000
202108,HZO,지로납부,9525848000
202108,HZO,계좌이체,197853152000
202108,VEA,지로납부,230862548000
202108,SHK,계좌이체,917800760000
202108,QDF,현금지급/현금서비스,67596940000
202108,IEK,지로납부,85286644000
202108,VEA,현금지급/현금서비스,215477110000
202108,BVI,현금지급/현금서비스,295729650000
202108,HZI,현금입금,350686532000
202108,KPQ,현금지급/현금서비스,217856850000
202108,IGI,계좌이체,247542000
202108,CVN,현금지급/현금서비스,237651480000
202108,HZI,지로납부,169347684000
202108,FYT,현금지급/현금서비스,96393820000
202108,IEK,현금입금,172732131000
202108,IUR,현금입금,190232768000
202108,BVI,지로납부,62553625000
202108,IUR,계좌이체,1139009173000
202108,CAZ,현금지급/현금서비스,199067990000
202108,IEK,현금지급/현금서비스,406633590000
202108,QDF,현금입금,37954615000
202108,IUR,현금지급/현금서비스,462897040000
202108,CVN,계좌이체,757430139000
202108,CAZ,현금입금,99349224000
202108,FYT,현금입금,44335219000
202108,VEA,계좌이체,1098826138000
202108,EEB,현금지급/현금서비스,236900310000
202108,JVP,현금입금,68877578000
202108,SCD,현금입금,50309161000
202108,RII,계좌이체,191086705000
202108,HZI,기타,2123482000
202108,FYT,지로납부,15532784000
202108,TGT,현금지급/현금서비스,1474480000
202108,XIE,계좌이체,17100123000
202108,GPM,계좌이체,24442086000
202108,CVN,기타,132453000
202108,XIE,지로납부,634922000
202108,BVI,기타,190458000
202108,GPM,현금입금,2167120000
202108,VEA,기타,567503000
202108,KYG,현금입금,10602473000
202108,XIE,현금지급/현금서비스,8237200000
202108,MIQ,계좌이체,1385139000
202108,TGT,지로납부,19222000
202108,NXL,계좌이체,6969938000
202108,GPM,현금지급/현금서비스,5958200000
202108,XIE,현금입금,1632963000
202108,KFW,계좌이체,80183000
202108,MIQ,현금지급/현금서비스,1052200000
202108,FLX,현금지급/현금서비스,7770530000
202108,ZDD,계좌이체,55384870000
202108,SHK,기타,124548000
202108,ZVX,계좌이체,122504505000
202108,EEB,계좌이체,654234735000
202108,VEA,현금입금,74002486000
202108,JVP,지로납부,84785913000
202108,FYT,계좌이체,267207172000
202108,RII,현금지급/현금서비스,55124050000
202108,BVI,현금입금,114757385000
202108,FLX,계좌이체,41233368000
202108,ZDD,현금입금,4974686000
202108,KYG,현금지급/현금서비스,31262060000
202108,HZO,기타,80392000
202108,CVN,지로납부,48123338000
202108,AHN,계좌이체,2929098000
202108,ZDD,현금지급/현금서비스,11277040000
202108,NXL,현금지급/현금서비스,884970000
202108,RII,현금입금,30975380000
202108,QDF,지로납부,111397324000
202108,SCD,현금지급/현금서비스,1074500000
202108,ZDD,지로납부,7875187000
202108,NXL,현금입금,14775738000
202108,ZVX,지로납부,9343258000
202108,ZVX,현금지급/현금서비스,21273470000
202108,PNA,현금지급/현금서비스,51980000
202108,FLX,지로납부,940045000
202108,TGT,현금입금,636000000
202108,AIG,현금입금,518000
202109,ZVX,계좌이체,115645580000
202109,EEB,계좌이체,639521180000
202109,HZI,지로납부,562706535000
202109,SHK,계좌이체,889677218000
202109,IUR,현금입금,204125134000
202109,QDF,계좌이체,398322505000
202109,AIG,계좌이체,1488880000
202109,IGI,현금지급/현금서비스,95670000
202109,CVN,기타,115272000
202109,SHK,지로납부,281441473000
202109,TGT,계좌이체,2749000000
202109,MIQ,현금입금,533263000
202109,IEK,기타,54057000
202109,QOB,계좌이체,121643000
202109,HZO,기타,132928000
202109,MIQ,지로납부,4339000
202109,EEB,기타,12087000
202109,PNA,현금입금,20740000
202109,XIE,기타,1471000
202109,JVP,계좌이체,776476940000
202109,CVN,현금지급/현금서비스,271278470000
202109,IEK,계좌이체,1675090982000
202109,VEA,현금지급/현금서비스,256315390000
202109,IUR,지로납부,23580754000
202109,CAZ,지로납부,18310007000
202109,ZVX,현금입금,12677233000
202109,CVN,현금입금,82122473000
202109,RII,현금입금,33404943000
202109,IEK,지로납부,174170386000
202109,KPQ,현금지급/현금서비스,237114170000
202109,VEA,현금입금,78569183000
202109,IGI,현금입금,20252000
202109,BVI,현금입금,122448743000
202109,CAZ,계좌이체,548918537000
202109,SHK,현금지급/현금서비스,432094470000
202109,CVN,계좌이체,718660581000
202109,BVI,현금지급/현금서비스,357597220000
202109,FYT,현금입금,47843940000
202109,JVP,현금입금,71411049000
202109,CAZ,현금지급/현금서비스,227915720000
202109,SCD,현금입금,51892436000
202109,EEB,현금지급/현금서비스,281511400000
202109,FLX,기타,6061000
202109,KFW,현금지급/현금서비스,154720000
202109,IUR,계좌이체,1116886731000
202109,IGI,계좌이체,254823000
202109,XIE,현금입금,1769738000
202109,NXL,현금지급/현금서비스,1162410000
202109,BVI,기타,177262000
202109,QDF,기타,19105000
202109,PNA,계좌이체,379067000
202109,HQI,계좌이체,254401000
202109,AIG,현금지급/현금서비스,13430000
202109,ZDD,기타,14572000
202109,GPM,지로납부,220422000
202109,JVP,기타,132158000
202109,ZDD,계좌이체,52550110000
202109,QDF,현금입금,41311715000
202109,TGT,지로납부,36785000
202109,PNA,현금지급/현금서비스,69770000
202109,JFG,계좌이체,10000
202109,KFW,계좌이체,98629000
202109,MIQ,현금지급/현금서비스,1147920000
202109,AIG,현금입금,1132000
202109,KYG,현금입금,10843331000
202109,SCD,계좌이체,6784709000
202109,KYG,현금지급/현금서비스,36313710000
202109,SCD,지로납부,153000
202109,PNA,지로납부,1000
202109,CBX,계좌이체,9990000000
202109,HZI,현금지급/현금서비스,1080149230000
202109,HZI,계좌이체,4639740626000
202109,VEA,계좌이체,1051452104000
202109,JVP,현금지급/현금서비스,186920720000
202109,IEK,현금지급/현금서비스,479801100000
202109,BVI,계좌이체,993742435000
202109,CAZ,현금입금,95500589000
202109,HZO,현금지급/현금서비스,99308920000
202109,CVN,지로납부,174010250000
202109,BVI,지로납부,197572539000
202109,RII,현금지급/현금서비스,71175190000
202109,FYT,현금지급/현금서비스,118798180000
202109,KYG,지로납부,10309924000
202109,RII,지로납부,14426997000
202109,SCD,현금지급/현금서비스,1234170000
202109,XIE,계좌이체,15490745000
202109,KFW,현금입금,69400000
202109,EEB,지로납부,26212919000
202109,HZI,현금입금,365685939000
202109,VEA,지로납부,321312865000
202109,GPM,현금지급/현금서비스,7379900000
202109,MIQ,계좌이체,1210959000
202109,FLX,계좌이체,39154033000
202109,XIE,현금지급/현금서비스,9360080000
202109,SHK,현금입금,142620570000
202109,ZVX,지로납부,13941304000
202109,AHN,계좌이체,3016681000
202109,ZDD,현금입금,5574881000
202109,HZO,지로납부,19081483000
202109,NXL,현금입금,15419369000
202109,FLX,현금지급/현금서비스,8832610000
202109,HZO,계좌이체,202327856000
202109,FLX,현금입금,5499379000
202109,FYT,기타,33143000
202109,HZI,기타,1806427000
202109,FYT,지로납부,35495419000
202109,KYG,계좌이체,88449922000
202109,EEB,현금입금,100726934000
202109,ZDD,현금지급/현금서비스,13859080000
202109,ZDD,지로납부,9596596000
202109,RII,계좌이체,184720064000
202109,FYT,계좌이체,256151993000
202109,QDF,지로납부,150205434000
202109,TGT,현금입금,600977000
202109,ZVX,현금지급/현금서비스,25922880000
202109,SHK,기타,116850000
202109,IUR,현금지급/현금서비스,555284280000
202109,HZO,현금입금,32145175000
202109,IEK,현금입금,182044016000
202109,VEA,기타,615119000
202109,NXL,계좌이체,6205662000
202109,CAZ,기타,178674000
202109,XIE,지로납부,2433952000
202109,TGT,현금지급/현금서비스,1558820000
202109,GPM,현금입금,2244685000
202109,JVP,지로납부,213478431000
202109,GPM,계좌이체,23310505000
202109,FLX,지로납부,1588122000
202109,QDF,현금지급/현금서비스,83904430000
202110,CAZ,기타,128864000
202110,QDF,현금지급/현금서비스,68731580000
202110,FLX,현금입금,5640466000
202110,ZDD,계좌이체,51505607000
202110,BVI,지로납부,57396848000
202110,SHK,지로납부,178167819000
202110,ZVX,현금지급/현금서비스,21202860000
202110,XIE,현금지급/현금서비스,9144520000
202110,IUR,지로납부,6939198000
202110,ZDD,현금지급/현금서비스,11514500000
202110,VEA,현금입금,76893525000
202110,KPQ,현금지급/현금서비스,246206750000
202110,AIG,현금입금,1496000
202110,EEB,기타,9870000
202110,GPM,지로납부,101830000
202110,BVI,현금지급/현금서비스,321621210000
202110,CVN,지로납부,36852137000
202110,RII,현금입금,32503839000
202110,CVN,현금입금,80459355000
202110,EEB,현금지급/현금서비스,256585530000
202110,KFW,현금입금,61010000
202110,TGT,지로납부,5439000
202110,AIG,현금지급/현금서비스,14690000
